order_id,customer_id,employee_id,order_date,channel
2270,3,,2025-11-14,Email
2271,854,16,2025-11-14,Organic Search
2272,774,18,2025-11-14,Organic Search
2273,500,,2025-11-14,Google Ads
2274,632,,2025-11-15,Affiliate
2275,406,,2025-11-15,Affiliate
2276,279,7,2025-11-15,Referral
2277,200,,2025-11-15,Google Ads
2278,158,,2025-11-15,Referral
2279,4,21,2025-11-15,Meta Ads
2280,647,13,2025-11-16,Email
2281,238,20,2025-11-16,Affiliate
2282,769,24,2025-11-16,Google Ads
2283,300,10,2025-11-16,Organic Search
2284,609,8,2025-11-16,Google Ads
2285,831,14,2025-11-16,Meta Ads
2286,216,,2025-11-16,Google Ads
2287,832,6,2025-11-16,Organic Search
2288,140,14,2025-11-17,Affiliate
2289,125,14,2025-11-17,Meta Ads
2290,34,,2025-11-17,Google Ads
2291,504,25,2025-11-17,Organic Search
2292,724,,2025-11-17,Affiliate
2293,779,,2025-11-17,Referral
2294,83,,2025-11-17,Affiliate
2295,802,,2025-11-17,Organic Search
2296,44,16,2025-11-17,Referral
2297,455,6,2025-11-17,Email
2298,285,,2025-11-18,Referral
2299,842,20,2025-11-18,Meta Ads
2300,212,,2025-11-18,Referral
2301,205,11,2025-11-18,Google Ads
2302,686,8,2025-11-18,Affiliate
2303,805,7,2025-11-18,Organic Search
2304,511,10,2025-11-18,Email
2305,433,12,2025-11-18,Organic Search
2306,837,,2025-11-19,Meta Ads
2307,559,,2025-11-19,Organic Search
2308,717,15,2025-11-19,Organic Search
2309,425,12,2025-11-19,Organic Search
2310,842,20,2025-11-19,Google Ads
2311,517,20,2025-11-20,Referral
2312,781,9,2025-11-20,Organic Search
2313,426,13,2025-11-20,Email
2314,369,10,2025-11-20,Google Ads
2315,858,,2025-11-20,Email
2316,673,14,2025-11-20,Meta Ads
2317,365,10,2025-11-20,Organic Search
2318,18,18,2025-11-20,Affiliate
2319,292,13,2025-11-20,Meta Ads
2320,528,,2025-11-21,Google Ads
2321,76,25,2025-11-21,Email
2322,513,,2025-11-21,Google Ads
2323,627,10,2025-11-21,Email
2324,711,10,2025-11-21,Google Ads
2325,772,,2025-11-21,Google Ads
2326,823,12,2025-11-21,Referral
2327,131,,2025-11-22,Organic Search
2328,359,,2025-11-22,Organic Search
2329,663,,2025-11-22,Affiliate
2330,531,24,2025-11-22,Email
2331,219,,2025-11-22,Email
2332,45,24,2025-11-22,Referral
2333,154,13,2025-11-22,Affiliate
2334,307,,2025-11-23,Organic Search
2335,732,20,2025-11-23,Organic Search
2336,787,14,2025-11-23,Email
2337,766,,2025-11-23,Meta Ads
2338,505,24,2025-11-23,Organic Search
2339,264,23,2025-11-23,Google Ads
2340,284,7,2025-11-23,Email
2341,553,25,2025-11-24,Organic Search
2342,848,,2025-11-24,Google Ads
2343,145,7,2025-11-24,Meta Ads
2344,241,20,2025-11-24,Organic Search
2345,324,,2025-11-24,Google Ads
2346,427,8,2025-11-24,Email
2347,811,13,2025-11-24,Google Ads
2348,652,13,2025-11-24,Email
2349,181,22,2025-11-24,Referral
2350,12,7,2025-11-25,Affiliate
2351,491,,2025-11-25,Organic Search
2352,849,17,2025-11-25,Meta Ads
2353,579,18,2025-11-25,Meta Ads
2354,604,,2025-11-25,Google Ads
2355,318,,2025-11-25,Organic Search
2356,474,,2025-11-25,Google Ads
2357,538,7,2025-11-25,Affiliate
2358,324,,2025-11-25,Organic Search
2359,420,22,2025-11-26,Meta Ads
2360,82,10,2025-11-26,Email
2361,581,,2025-11-26,Organic Search
2362,148,7,2025-11-26,Google Ads
2363,540,,2025-11-26,Google Ads
2364,22,,2025-11-26,Referral
2365,506,7,2025-11-26,Referral
2366,529,,2025-11-26,Affiliate
2367,202,8,2025-11-26,Email
2368,342,,2025-11-26,Google Ads
2369,577,,2025-11-26,Affiliate
2370,172,25,2025-11-27,Meta Ads
2371,634,,2025-11-27,Organic Search
2372,767,,2025-11-27,Email
2373,196,,2025-11-28,Affiliate
2374,234,,2025-11-28,Organic Search
2375,350,23,2025-11-28,Organic Search
2376,92,6,2025-11-28,Google Ads
2377,482,9,2025-11-28,Organic Search
2378,714,,2025-11-28,Meta Ads
2379,613,,2025-11-29,Google Ads
2380,213,,2025-11-29,Affiliate
2381,512,,2025-11-29,Referral
2382,508,13,2025-11-29,Affiliate
2383,558,24,2025-11-29,Email
2384,85,16,2025-11-29,Google Ads
2385,395,20,2025-11-29,Google Ads
2386,134,,2025-11-29,Referral
2387,107,18,2025-11-30,Email
2388,26,,2025-11-30,Meta Ads
2389,138,20,2025-11-30,Organic Search
2390,104,6,2025-11-30,Email
2391,203,,2025-11-30,Google Ads
2392,43,,2025-11-30,Google Ads
2393,860,14,2025-12-01,Meta Ads
2394,821,7,2025-12-01,Affiliate
2395,625,23,2025-12-01,Affiliate
2396,248,14,2025-12-01,Referral
2397,550,16,2025-12-01,Google Ads
2398,702,,2025-12-01,Meta Ads
2399,103,20,2025-12-01,Meta Ads
2400,736,13,2025-12-02,Organic Search
2401,625,23,2025-12-02,Referral
2402,194,22,2025-12-02,Meta Ads
2403,576,10,2025-12-02,Google Ads
2404,227,14,2025-12-02,Organic Search
2405,858,,2025-12-02,Meta Ads
2406,348,7,2025-12-03,Referral
2407,739,16,2025-12-03,Affiliate
2408,514,,2025-12-03,Google Ads
2409,273,16,2025-12-04,Google Ads
2410,855,23,2025-12-04,Google Ads
2411,545,8,2025-12-04,Referral
2412,385,25,2025-12-04,Affiliate
2413,451,6,2025-12-04,Meta Ads
2414,370,18,2025-12-04,Email
2415,316,16,2025-12-05,Email
2416,757,20,2025-12-05,Affiliate
2417,106,13,2025-12-05,Referral
2418,757,,2025-12-05,Organic Search
2419,697,17,2025-12-05,Meta Ads
2420,450,16,2025-12-05,Email
2421,624,,2025-12-06,Meta Ads
2422,718,22,2025-12-06,Email
2423,518,,2025-12-06,Email
2424,223,,2025-12-06,Organic Search
2425,142,8,2025-12-06,Referral
2426,96,13,2025-12-06,Organic Search
2427,576,8,2025-12-06,Affiliate
2428,487,13,2025-12-07,Referral
2429,470,7,2025-12-07,Organic Search
2430,838,,2025-12-07,Meta Ads
2431,359,,2025-12-07,Referral
2432,295,20,2025-12-07,Google Ads
2433,300,8,2025-12-07,Google Ads
2434,721,10,2025-12-08,Email
2435,262,,2025-12-08,Email
2436,226,,2025-12-08,Email
2437,677,6,2025-12-08,Meta Ads
2438,445,20,2025-12-08,Affiliate
2439,859,10,2025-12-09,Google Ads
2440,561,,2025-12-09,Affiliate
2441,649,22,2025-12-09,Affiliate
2442,525,16,2025-12-09,Affiliate
2443,37,13,2025-12-09,Google Ads
2444,66,,2025-12-09,Referral
2445,578,,2025-12-09,Affiliate
2446,263,,2025-12-10,Referral
2447,303,7,2025-12-10,Affiliate
2448,177,20,2025-12-10,Referral
2449,799,13,2025-12-11,Email
2450,822,,2025-12-11,Referral
2451,633,25,2025-12-11,Referral
2452,675,,2025-12-11,Affiliate
2453,584,25,2025-12-11,Organic Search
2454,549,,2025-12-11,Meta Ads
2455,772,,2025-12-11,Meta Ads
2456,540,,2025-12-11,Affiliate
2457,591,,2025-12-12,Google Ads
2458,77,13,2025-12-12,Affiliate
2459,813,14,2025-12-12,Organic Search
2460,162,,2025-12-12,Organic Search
2461,560,,2025-12-12,Google Ads
2462,19,,2025-12-12,Meta Ads
2463,837,14,2025-12-12,Referral
2464,820,7,2025-12-13,Organic Search
2465,242,7,2025-12-13,Google Ads
2466,389,16,2025-12-13,Organic Search
2467,611,,2025-12-13,Meta Ads
2468,666,8,2025-12-13,Meta Ads
2469,790,9,2025-12-13,Referral
2470,18,18,2025-12-13,Referral
2471,302,,2025-12-14,Referral
2472,841,13,2025-12-14,Email
2473,441,16,2025-12-14,Email
2474,745,,2025-12-14,Email
2475,622,7,2025-12-14,Referral
2476,520,25,2025-12-14,Affiliate
2477,218,16,2025-12-14,Google Ads
2478,549,,2025-12-14,Email
2479,52,22,2025-12-14,Organic Search
2480,335,20,2025-12-14,Affiliate
2481,194,24,2025-12-15,Email
2482,385,21,2025-12-15,Referral
2483,36,,2025-12-15,Email
2484,523,16,2025-12-15,Email
2485,389,,2025-12-16,Affiliate
2486,837,14,2025-12-16,Organic Search
2487,640,10,2025-12-16,Organic Search
2488,596,23,2025-12-16,Affiliate
2489,622,7,2025-12-16,Organic Search
2490,257,20,2025-12-16,Affiliate
2491,89,,2025-12-17,Affiliate
2492,751,,2025-12-17,Meta Ads
2493,228,,2025-12-17,Organic Search
2494,649,22,2025-12-17,Affiliate
2495,343,,2025-12-17,Google Ads
2496,113,,2025-12-17,Organic Search
2497,404,22,2025-12-17,Referral
2498,60,,2025-12-17,Meta Ads
2499,822,,2025-12-18,Google Ads
2500,275,13,2025-12-18,Meta Ads
2501,284,7,2025-12-18,Affiliate
2502,589,14,2025-12-18,Email
2503,837,14,2025-12-18,Google Ads
2504,808,,2025-12-18,Referral
2505,551,17,2025-12-18,Meta Ads
2506,261,10,2025-12-18,Referral
2507,665,,2025-12-19,Affiliate
2508,352,,2025-12-19,Affiliate
2509,74,25,2025-12-19,Meta Ads
2510,595,6,2025-12-19,Email
2511,267,16,2025-12-19,Google Ads
2512,424,16,2025-12-19,Referral
2513,817,,2025-12-19,Organic Search
2514,135,,2025-12-19,Meta Ads
2515,9,8,2025-12-20,Referral
2516,814,,2025-12-20,Google Ads
2517,596,23,2025-12-20,Google Ads
2518,201,,2025-12-21,Meta Ads
2519,306,,2025-12-21,Email
2520,299,14,2025-12-21,Google Ads
2521,773,22,2025-12-21,Referral
2522,769,24,2025-12-21,Meta Ads
2523,579,18,2025-12-22,Email
2524,555,,2025-12-22,Email
2525,571,10,2025-12-22,Google Ads
2526,386,16,2025-12-22,Meta Ads
2527,816,,2025-12-22,Referral
2528,561,,2025-12-22,Affiliate
2529,668,,2025-12-23,Email
2530,760,,2025-12-23,Referral
2531,571,10,2025-12-23,Affiliate
2532,476,,2025-12-23,Affiliate
2533,193,13,2025-12-23,Meta Ads
2534,338,16,2025-12-23,Meta Ads
2535,793,15,2025-12-24,Referral
2536,417,20,2025-12-24,Organic Search
2537,603,14,2025-12-24,Affiliate
2538,606,,2025-12-24,Organic Search
2539,403,11,2025-12-24,Email
2540,790,9,2025-12-24,Referral
2541,790,9,2025-12-24,Email
2542,525,16,2025-12-24,Organic Search
2543,174,,2025-12-24,Email
2544,10,19,2025-12-25,Affiliate
2545,747,,2025-12-25,Google Ads
2546,177,20,2025-12-25,Meta Ads
2547,414,,2025-12-25,Google Ads
2548,128,,2025-12-25,Affiliate
2549,76,25,2025-12-25,Google Ads
2550,213,,2025-12-26,Google Ads
2551,484,8,2025-12-26,Google Ads
2552,344,20,2025-12-27,Email
2553,793,11,2025-12-27,Meta Ads
2554,285,,2025-12-27,Organic Search
2555,641,20,2025-12-27,Google Ads
2556,571,8,2025-12-27,Google Ads
2557,649,22,2025-12-27,Referral
2558,571,8,2025-12-27,Email
2559,104,9,2025-12-27,Organic Search
2560,348,7,2025-12-28,Affiliate
2561,138,20,2025-12-28,Organic Search
2562,213,,2025-12-28,Affiliate
2563,364,10,2025-12-28,Email
2564,197,,2025-12-28,Affiliate
2565,743,7,2025-12-28,Affiliate
2566,246,14,2025-12-28,Organic Search
2567,773,22,2025-12-28,Organic Search
2568,774,17,2025-12-28,Referral
2569,689,21,2025-12-29,Affiliate
2570,337,12,2025-12-29,Organic Search
2571,48,,2025-12-29,Referral
2572,617,20,2025-12-29,Meta Ads
2573,83,,2025-12-29,Referral
2574,417,20,2025-12-30,Email
2575,269,,2025-12-30,Referral
2576,48,,2025-12-30,Organic Search
2577,757,20,2025-12-30,Meta Ads
2578,666,8,2025-12-30,Referral
2579,637,,2025-12-31,Referral
2580,219,10,2025-12-31,Meta Ads
2581,288,11,2025-12-31,Affiliate
2582,201,,2025-12-31,Affiliate
2583,694,7,2025-12-31,Referral
2584,714,,2025-12-31,Organic Search
2585,344,20,2025-12-31,Affiliate
2586,375,10,2025-12-31,Affiliate
2587,320,14,2025-12-31,Organic Search
2588,173,9,2025-12-31,Referral
2589,486,16,2025-12-31,Referral
2590,240,25,2025-12-31,Meta Ads
2591,568,,2025-12-31,Organic Search
2592,808,11,2026-01-01,Referral
2593,209,20,2026-01-01,Meta Ads
2594,214,22,2026-01-01,Email
2595,675,21,2026-01-01,Affiliate
2596,595,9,2026-01-01,Email
2597,91,,2026-01-01,Email
2598,68,19,2026-01-01,Affiliate
2599,718,22,2026-01-02,Meta Ads
2600,713,22,2026-01-02,Affiliate
2601,349,7,2026-01-02,Email
2602,214,24,2026-01-02,Referral
2603,38,,2026-01-02,Email
2604,195,,2026-01-02,Referral
2605,667,25,2026-01-02,Affiliate
2606,494,7,2026-01-03,Organic Search
2607,257,,2026-01-03,Email
2608,191,6,2026-01-03,Organic Search
2609,790,9,2026-01-03,Organic Search
2610,517,20,2026-01-03,Meta Ads
2611,131,,2026-01-03,Meta Ads
2612,853,8,2026-01-03,Affiliate
2613,663,,2026-01-03,Organic Search
2614,30,20,2026-01-03,Meta Ads
2615,154,13,2026-01-04,Google Ads
2616,447,7,2026-01-04,Organic Search
2617,447,7,2026-01-04,Email
2618,854,16,2026-01-04,Affiliate
2619,266,,2026-01-04,Referral
2620,780,17,2026-01-04,Referral
2621,407,,2026-01-05,Referral
2622,371,,2026-01-05,Meta Ads
2623,654,13,2026-01-05,Meta Ads
2624,559,19,2026-01-05,Google Ads
2625,350,21,2026-01-05,Affiliate
2626,89,,2026-01-05,Affiliate
2627,201,,2026-01-05,Meta Ads
2628,274,,2026-01-05,Referral
2629,289,19,2026-01-06,Organic Search
2630,123,,2026-01-06,Referral
2631,571,,2026-01-06,Email
2632,173,6,2026-01-06,Affiliate
2633,753,16,2026-01-06,Email
2634,49,,2026-01-07,Google Ads
2635,736,,2026-01-07,Organic Search
2636,845,21,2026-01-07,Meta Ads
2637,48,19,2026-01-07,Affiliate
2638,662,11,2026-01-07,Affiliate
2639,100,,2026-01-07,Affiliate
2640,541,16,2026-01-07,Email
2641,90,13,2026-01-07,Affiliate
2642,89,,2026-01-07,Organic Search
2643,157,22,2026-01-08,Meta Ads
2644,222,22,2026-01-08,Affiliate
2645,492,,2026-01-08,Email
2646,345,24,2026-01-08,Organic Search
2647,775,,2026-01-08,Organic Search
2648,21,,2026-01-08,Email
2649,394,7,2026-01-08,Email
2650,640,8,2026-01-08,Meta Ads
2651,588,12,2026-01-08,Meta Ads
2652,455,9,2026-01-09,Organic Search
2653,184,16,2026-01-09,Referral
2654,421,6,2026-01-09,Referral
2655,392,24,2026-01-09,Email
2656,592,24,2026-01-09,Email
2657,609,8,2026-01-09,Email
2658,377,,2026-01-09,Referral
2659,478,22,2026-01-09,Affiliate
2660,321,19,2026-01-09,Affiliate
2661,127,6,2026-01-09,Affiliate
2662,710,21,2026-01-10,Email
2663,559,19,2026-01-10,Email
2664,49,,2026-01-10,Meta Ads
2665,727,14,2026-01-10,Meta Ads
2666,160,,2026-01-10,Email
2667,164,14,2026-01-10,Affiliate
2668,466,18,2026-01-10,Organic Search
2669,858,,2026-01-11,Affiliate
2670,344,20,2026-01-11,Affiliate
2671,481,20,2026-01-11,Email
2672,824,20,2026-01-11,Meta Ads
2673,191,6,2026-01-11,Google Ads
2674,792,,2026-01-11,Email
2675,789,7,2026-01-11,Referral
2676,262,,2026-01-11,Google Ads
2677,783,12,2026-01-11,Meta Ads
2678,291,14,2026-01-12,Referral
2679,133,,2026-01-12,Email
2680,124,14,2026-01-12,Affiliate
2681,5,24,2026-01-12,Referral
2682,687,14,2026-01-12,Email
2683,720,,2026-01-12,Email
2684,92,6,2026-01-13,Email
2685,324,,2026-01-13,Email
2686,297,7,2026-01-13,Affiliate
2687,256,7,2026-01-13,Referral
2688,332,,2026-01-13,Email
2689,321,19,2026-01-14,Google Ads
2690,413,,2026-01-14,Email
2691,649,,2026-01-14,Organic Search
2692,552,,2026-01-14,Affiliate
2693,326,16,2026-01-15,Email
2694,824,20,2026-01-15,Organic Search
2695,610,8,2026-01-15,Referral
2696,308,,2026-01-15,Meta Ads
2697,592,,2026-01-16,Meta Ads
2698,288,,2026-01-16,Organic Search
2699,160,,2026-01-16,Organic Search
2700,425,11,2026-01-16,Google Ads
2701,416,,2026-01-16,Meta Ads
2702,237,14,2026-01-16,Meta Ads
2703,507,18,2026-01-16,Meta Ads
2704,422,16,2026-01-16,Google Ads
2705,719,,2026-01-16,Organic Search
2706,531,,2026-01-16,Affiliate
2707,715,14,2026-01-17,Meta Ads
2708,109,22,2026-01-17,Google Ads
2709,532,9,2026-01-17,Google Ads
2710,365,8,2026-01-17,Google Ads
2711,82,8,2026-01-18,Organic Search
2712,600,,2026-01-18,Referral
2713,225,14,2026-01-18,Referral
2714,850,,2026-01-18,Referral
2715,193,13,2026-01-18,Email
2716,326,16,2026-01-18,Organic Search
2717,30,20,2026-01-19,Affiliate
2718,468,,2026-01-19,Affiliate
2719,111,,2026-01-19,Referral
2720,278,,2026-01-19,Organic Search
2721,623,,2026-01-19,Organic Search
2722,253,,2026-01-19,Email
2723,121,13,2026-01-19,Email
2724,237,14,2026-01-20,Email
2725,660,,2026-01-20,Referral
2726,196,8,2026-01-20,Organic Search
2727,282,,2026-01-20,Email
2728,663,,2026-01-20,Google Ads
2729,709,,2026-01-20,Email
2730,172,23,2026-01-21,Meta Ads
2731,391,22,2026-01-21,Organic Search
2732,218,16,2026-01-21,Organic Search
2733,41,6,2026-01-21,Meta Ads
2734,502,,2026-01-22,Meta Ads
2735,524,14,2026-01-22,Affiliate
2736,309,22,2026-01-22,Google Ads
2737,794,21,2026-01-22,Affiliate
2738,540,,2026-01-22,Meta Ads
2739,804,14,2026-01-22,Organic Search
2740,74,23,2026-01-22,Referral
2741,722,10,2026-01-23,Organic Search
2742,21,,2026-01-23,Email
2743,398,,2026-01-23,Meta Ads
2744,455,6,2026-01-23,Affiliate
2745,248,14,2026-01-23,Organic Search
2746,605,,2026-01-23,Google Ads
2747,332,,2026-01-24,Email
2748,67,,2026-01-24,Meta Ads
2749,262,,2026-01-24,Affiliate
2750,108,,2026-01-24,Email
2751,329,14,2026-01-24,Email
2752,810,6,2026-01-24,Referral
2753,344,20,2026-01-25,Organic Search
2754,157,22,2026-01-25,Organic Search
2755,188,9,2026-01-25,Organic Search
2756,754,24,2026-01-25,Google Ads
2757,445,20,2026-01-25,Affiliate
2758,250,20,2026-01-25,Meta Ads
2759,676,13,2026-01-25,Email
2760,456,,2026-01-25,Affiliate
2761,653,10,2026-01-25,Google Ads
2762,205,15,2026-01-25,Affiliate
2763,31,25,2026-01-25,Referral
2764,397,,2026-01-25,Referral
2765,850,,2026-01-25,Referral
2766,453,,2026-01-25,Google Ads
2767,251,16,2026-01-25,Referral
2768,479,,2026-01-26,Referral
2769,119,16,2026-01-26,Organic Search
2770,412,18,2026-01-26,Referral
2771,15,,2026-01-26,Referral
2772,457,14,2026-01-26,Google Ads
2773,454,15,2026-01-26,Email
2774,664,6,2026-01-26,Meta Ads
2775,162,,2026-01-26,Referral
2776,325,6,2026-01-26,Meta Ads
2777,245,22,2026-01-27,Affiliate
2778,241,20,2026-01-27,Referral
2779,402,7,2026-01-27,Meta Ads
2780,179,14,2026-01-27,Google Ads
2781,724,,2026-01-27,Organic Search
2782,104,6,2026-01-27,Meta Ads
2783,404,24,2026-01-27,Email
2784,376,7,2026-01-27,Organic Search
2785,64,,2026-01-27,Referral
2786,562,6,2026-01-27,Affiliate
2787,127,6,2026-01-27,Affiliate
2788,342,17,2026-01-28,Referral
2789,337,12,2026-01-28,Referral
2790,614,9,2026-01-28,Google Ads
2791,738,18,2026-01-28,Meta Ads
2792,736,13,2026-01-28,Referral
2793,12,7,2026-01-28,Google Ads
2794,791,,2026-01-28,Google Ads
2795,67,,2026-01-29,Affiliate
2796,394,7,2026-01-29,Meta Ads
2797,659,16,2026-01-30,Organic Search
2798,255,21,2026-01-30,Organic Search
2799,403,11,2026-01-30,Email
2800,81,19,2026-01-30,Email
2801,10,18,2026-01-30,Email
2802,34,,2026-01-30,Email
2803,14,14,2026-01-31,Referral
2804,488,20,2026-01-31,Affiliate
2805,344,20,2026-01-31,Organic Search
2806,118,9,2026-01-31,Organic Search
2807,857,,2026-01-31,Google Ads
2808,820,7,2026-01-31,Organic Search
2809,103,20,2026-01-31,Email
2810,667,21,2026-01-31,Referral
2811,270,20,2026-01-31,Meta Ads
2812,755,,2026-02-01,Organic Search
2813,269,6,2026-02-01,Affiliate
2814,770,8,2026-02-01,Affiliate
2815,263,,2026-02-01,Organic Search
2816,394,7,2026-02-01,Meta Ads
2817,742,,2026-02-01,Email
2818,299,14,2026-02-01,Referral
2819,544,,2026-02-01,Organic Search
2820,801,,2026-02-01,Affiliate
2821,350,23,2026-02-02,Organic Search
2822,848,,2026-02-02,Meta Ads
2823,798,16,2026-02-02,Google Ads
2824,395,20,2026-02-02,Email
2825,183,16,2026-02-03,Organic Search
2826,704,20,2026-02-03,Referral
2827,522,,2026-02-03,Affiliate
2828,311,,2026-02-03,Referral
2829,373,13,2026-02-03,Referral
2830,180,,2026-02-03,Organic Search
2831,77,13,2026-02-03,Referral
2832,831,14,2026-02-03,Email
2833,853,8,2026-02-04,Referral
2834,152,25,2026-02-04,Organic Search
2835,131,,2026-02-04,Meta Ads
2836,618,13,2026-02-04,Referral
2837,774,18,2026-02-04,Affiliate
2838,42,,2026-02-04,Google Ads
2839,466,17,2026-02-04,Google Ads
2840,371,24,2026-02-04,Google Ads
2841,760,8,2026-02-05,Meta Ads
2842,724,,2026-02-05,Affiliate
2843,586,,2026-02-05,Organic Search
2844,108,,2026-02-05,Referral
2845,21,,2026-02-05,Referral
2846,513,,2026-02-06,Referral
2847,127,6,2026-02-06,Organic Search
2848,400,7,2026-02-06,Meta Ads
2849,417,20,2026-02-07,Meta Ads
2850,468,,2026-02-07,Affiliate
2851,480,16,2026-02-07,Referral
2852,200,,2026-02-08,Google Ads
2853,343,,2026-02-08,Organic Search
2854,382,19,2026-02-08,Google Ads
2855,848,,2026-02-08,Affiliate
2856,385,23,2026-02-08,Meta Ads
2857,69,14,2026-02-08,Referral
2858,635,8,2026-02-09,Affiliate
2859,71,7,2026-02-09,Google Ads
2860,162,,2026-02-09,Google Ads
2861,715,14,2026-02-09,Meta Ads
2862,414,,2026-02-09,Affiliate
2863,524,14,2026-02-10,Email
2864,64,,2026-02-10,Organic Search
2865,30,20,2026-02-10,Email
2866,758,15,2026-02-10,Email
2867,108,,2026-02-10,Email
2868,669,,2026-02-11,Organic Search
2869,145,7,2026-02-11,Organic Search
2870,467,,2026-02-11,Referral
2871,808,12,2026-02-11,Referral
2872,354,8,2026-02-11,Meta Ads
2873,718,22,2026-02-11,Email
2874,515,8,2026-02-12,Organic Search
2875,379,,2026-02-12,Affiliate
2876,811,13,2026-02-12,Email
2877,687,14,2026-02-12,Referral
2878,165,13,2026-02-12,Google Ads
2879,209,,2026-02-12,Referral
2880,531,22,2026-02-13,Google Ads
2881,449,,2026-02-13,Referral
2882,276,,2026-02-13,Google Ads
2883,838,20,2026-02-13,Meta Ads
2884,713,22,2026-02-13,Google Ads
2885,276,,2026-02-13,Affiliate
2886,758,15,2026-02-13,Google Ads
2887,268,7,2026-02-14,Google Ads
2888,347,16,2026-02-14,Affiliate
2889,148,7,2026-02-14,Organic Search
2890,700,10,2026-02-14,Email
2891,557,14,2026-02-15,Referral
2892,506,7,2026-02-15,Email
2893,263,,2026-02-15,Meta Ads
2894,541,16,2026-02-15,Google Ads
2895,370,,2026-02-15,Meta Ads
2896,53,,2026-02-16,Organic Search
2897,142,8,2026-02-16,Referral
2898,503,14,2026-02-16,Meta Ads
2899,601,,2026-02-16,Google Ads
2900,163,,2026-02-16,Meta Ads
2901,121,13,2026-02-17,Affiliate
2902,621,13,2026-02-17,Meta Ads
2903,601,14,2026-02-17,Meta Ads
2904,43,,2026-02-17,Organic Search
2905,567,20,2026-02-18,Email
2906,778,17,2026-02-18,Email
2907,203,,2026-02-18,Affiliate
2908,402,7,2026-02-18,Referral
2909,618,13,2026-02-18,Email
2910,717,11,2026-02-18,Meta Ads
2911,697,18,2026-02-19,Organic Search
2912,706,20,2026-02-19,Meta Ads
2913,593,23,2026-02-19,Organic Search
2914,93,,2026-02-19,Meta Ads
2915,39,13,2026-02-19,Referral
2916,728,,2026-02-19,Referral
2917,625,21,2026-02-19,Email
2918,273,16,2026-02-20,Affiliate
2919,861,,2026-02-20,Referral
2920,473,6,2026-02-20,Meta Ads
2921,213,,2026-02-20,Google Ads
2922,831,14,2026-02-20,Meta Ads
2923,543,18,2026-02-20,Google Ads
2924,846,,2026-02-20,Meta Ads
2925,132,,2026-02-21,Email
2926,509,,2026-02-21,Meta Ads
2927,355,,2026-02-21,Affiliate
2928,738,17,2026-02-21,Organic Search
2929,90,,2026-02-21,Meta Ads
2930,222,,2026-02-21,Referral
2931,115,22,2026-02-21,Meta Ads
2932,807,,2026-02-21,Email
2933,216,,2026-02-21,Referral
2934,115,24,2026-02-22,Affiliate
2935,734,,2026-02-22,Affiliate
2936,838,,2026-02-22,Referral
2937,538,7,2026-02-22,Referral
2938,660,,2026-02-22,Referral
2939,438,,2026-02-22,Organic Search
2940,334,,2026-02-22,Affiliate
2941,19,,2026-02-22,Google Ads
2942,365,10,2026-02-23,Referral
2943,788,,2026-02-23,Organic Search
2944,599,24,2026-02-23,Google Ads
2945,222,24,2026-02-23,Referral
2946,798,16,2026-02-23,Organic Search
2947,739,16,2026-02-24,Google Ads
2948,692,16,2026-02-24,Referral
2949,665,,2026-02-24,Google Ads
2950,767,,2026-02-24,Email
2951,728,,2026-02-24,Referral
2952,278,,2026-02-25,Google Ads
2953,432,8,2026-02-25,Referral
2954,212,,2026-02-25,Affiliate
2955,506,7,2026-02-25,Organic Search
2956,98,,2026-02-25,Google Ads
2957,196,,2026-02-25,Meta Ads
2958,737,25,2026-02-25,Referral
2959,714,,2026-02-25,Affiliate
2960,852,,2026-02-26,Google Ads
2961,73,8,2026-02-26,Google Ads
2962,174,,2026-02-26,Referral
2963,254,23,2026-02-26,Referral
2964,118,6,2026-02-26,Affiliate
2965,615,18,2026-02-26,Email
2966,126,,2026-02-26,Google Ads
2967,27,,2026-02-26,Google Ads
2968,297,7,2026-02-27,Referral
2969,225,14,2026-02-27,Affiliate
2970,861,13,2026-02-27,Meta Ads
2971,611,,2026-02-27,Email
2972,41,9,2026-02-27,Meta Ads
2973,562,9,2026-02-27,Referral
2974,583,,2026-02-27,Google Ads
2975,682,14,2026-02-27,Organic Search
2976,575,9,2026-02-28,Meta Ads
2977,665,,2026-02-28,Google Ads
2978,727,14,2026-02-28,Affiliate
2979,548,20,2026-02-28,Google Ads
2980,630,14,2026-02-28,Meta Ads
2981,313,22,2026-02-28,Google Ads
2982,805,7,2026-02-28,Email
2983,640,8,2026-02-28,Referral
2984,265,,2026-02-28,Google Ads
2985,83,,2026-02-28,Google Ads
2986,644,,2026-02-28,Affiliate
2987,278,,2026-02-28,Referral
2988,473,9,2026-03-01,Referral
2989,537,22,2026-03-01,Organic Search
2990,253,,2026-03-01,Referral
2991,303,,2026-03-01,Affiliate
2992,35,16,2026-03-01,Google Ads
2993,690,7,2026-03-01,Affiliate
2994,619,9,2026-03-01,Google Ads
2995,206,14,2026-03-01,Email
2996,174,,2026-03-01,Google Ads
2997,682,14,2026-03-01,Meta Ads
2998,349,7,2026-03-01,Email
2999,786,,2026-03-01,Email
3000,473,9,2026-03-01,Email
